tick,scenario,enabled,gini,gini_post_transfer,poverty_rate,poverty_rate_post_transfer,beneficiaries,coverage_ratio,graduated_total,fund_balance,total_transfers,total_surtax_collected,benefit_per_capita,eligibility_threshold
242,3a_corte_abrupto,1,0.0653,0.0653,0.0,0.0,0,0.0,128,-11812.33,46080.0,34267.67,12.0,90.0
243,3a_corte_abrupto,1,0.0654,0.0654,0.0,0.0,0,0.0,128,-11812.33,46080.0,34267.67,12.0,90.0
244,3a_corte_abrupto,1,0.0654,0.0654,0.0,0.0,0,0.0,128,-11812.33,46080.0,34267.67,12.0,90.0
245,3a_corte_abrupto,1,0.0654,0.0654,0.0,0.0,0,0.0,128,-11812.33,46080.0,34267.67,12.0,90.0
246,3a_corte_abrupto,1,0.0655,0.0655,0.0,0.0,0,0.0,128,-11812.33,46080.0,34267.67,12.0,90.0
247,3a_corte_abrupto,1,0.0655,0.0655,0.0,0.0,0,0.0,128,-11812.33,46080.0,34267.67,12.0,90.0
248,3a_corte_abrupto,1,0.0655,0.0655,0.0,0.0,0,0.0,128,-11812.33,46080.0,34267.67,12.0,90.0
249,3a_corte_abrupto,1,0.0656,0.0656,0.0,0.0,0,0.0,128,-11803.33,46080.0,34276.67,12.0,90.0
250,3a_corte_abrupto,1,0.0656,0.0656,0.0,0.0,0,0.0,128,-11803.33,46080.0,34276.67,12.0,90.0
251,3a_corte_abrupto,1,0.0657,0.0657,0.0,0.0,0,0.0,128,-11803.33,46080.0,34276.67,12.0,90.0
252,3a_corte_abrupto,1,0.0657,0.0657,0.0,0.0,0,0.0,128,-11803.33,46080.0,34276.67,12.0,90.0
253,3a_corte_abrupto,1,0.0658,0.0658,0.0,0.0,0,0.0,128,-11803.33,46080.0,34276.67,12.0,90.0
254,3a_corte_abrupto,1,0.0658,0.0658,0.0,0.0,0,0.0,128,-11785.32,46080.0,34294.68,12.0,90.0
255,3a_corte_abrupto,1,0.0658,0.0658,0.0,0.0,0,0.0,128,-11776.32,46080.0,34303.68,12.0,90.0
256,3a_corte_abrupto,1,0.0659,0.0659,0.0,0.0,0,0.0,128,-11776.32,46080.0,34303.68,12.0,90.0
257,3a_corte_abrupto,1,0.066,0.066,0.0,0.0,0,0.0,128,-11767.31,46080.0,34312.69,12.0,90.0
258,3a_corte_abrupto,1,0.066,0.066,0.0,0.0,0,0.0,128,-11740.3,46080.0,34339.7,12.0,90.0
259,3a_corte_abrupto,1,0.066,0.066,0.0,0.0,0,0.0,128,-11740.3,46080.0,34339.7,12.0,90.0
260,3a_corte_abrupto,1,0.066,0.066,0.0,0.0,0,0.0,128,-11722.29,46080.0,34357.71,12.0,90.0
261,3a_corte_abrupto,1,0.0661,0.0661,0.0,0.0,0,0.0,128,-11713.29,46080.0,34366.71,12.0,90.0
262,3a_corte_abrupto,1,0.0661,0.0661,0.0,0.0,0,0.0,128,-11704.29,46080.0,34375.71,12.0,90.0
263,3a_corte_abrupto,1,0.0662,0.0662,0.0,0.0,0,0.0,128,-11704.29,46080.0,34375.71,12.0,90.0
264,3a_corte_abrupto,1,0.0662,0.0662,0.0,0.0,0,0.0,128,-11704.29,46080.0,34375.71,12.0,90.0
265,3a_corte_abrupto,1,0.0662,0.0662,0.0,0.0,0,0.0,128,-11677.28,46080.0,34402.72,12.0,90.0
266,3a_corte_abrupto,1,0.0662,0.0662,0.0,0.0,0,0.0,128,-11641.27,46080.0,34438.73,12.0,90.0
267,3a_corte_abrupto,1,0.0661,0.0661,0.0,0.0,0,0.0,128,-11623.26,46080.0,34456.74,12.0,90.0
268,3a_corte_abrupto,1,0.0661,0.0661,0.0,0.0,0,0.0,128,-11596.25,46080.0,34483.75,12.0,90.0
269,3a_corte_abrupto,1,0.0661,0.0661,0.0,0.0,0,0.0,128,-11596.25,46080.0,34483.75,12.0,90.0
270,3a_corte_abrupto,1,0.0661,0.0661,0.0,0.0,0,0.0,128,-11596.25,46080.0,34483.75,12.0,90.0
271,3a_corte_abrupto,1,0.0661,0.0661,0.0,0.0,0,0.0,128,-11596.25,46080.0,34483.75,12.0,90.0
272,3a_corte_abrupto,1,0.0661,0.0661,0.0,0.0,0,0.0,128,-11587.25,46080.0,34492.75,12.0,90.0
273,3a_corte_abrupto,1,0.0662,0.0662,0.0,0.0,0,0.0,128,-11587.25,46080.0,34492.75,12.0,90.0
274,3a_corte_abrupto,1,0.0661,0.0661,0.0,0.0,0,0.0,128,-11560.24,46080.0,34519.76,12.0,90.0
275,3a_corte_abrupto,1,0.0661,0.0661,0.0,0.0,0,0.0,128,-11551.24,46080.0,34528.76,12.0,90.0
276,3a_corte_abrupto,1,0.066,0.066,0.0,0.0,0,0.0,128,-11533.23,46080.0,34546.77,12.0,90.0
277,3a_corte_abrupto,1,0.066,0.066,0.0,0.0,0,0.0,128,-11515.22,46080.0,34564.78,12.0,90.0
278,3a_corte_abrupto,1,0.0659,0.0659,0.0,0.0,0,0.0,128,-11488.22,46080.0,34591.78,12.0,90.0
279,3a_corte_abrupto,1,0.0658,0.0658,0.0,0.0,0,0.0,128,-11479.21,46080.0,34600.79,12.0,90.0
280,3a_corte_abrupto,1,0.0657,0.0657,0.0,0.0,0,0.0,128,-11461.21,46080.0,34618.79,12.0,90.0
281,3a_corte_abrupto,1,0.0657,0.0657,0.0,0.0,0,0.0,128,-11461.21,46080.0,34618.79,12.0,90.0
282,3a_corte_abrupto,1,0.0657,0.0657,0.0,0.0,0,0.0,128,-11452.21,46080.0,34627.79,12.0,90.0
283,3a_corte_abrupto,1,0.0656,0.0656,0.0,0.0,0,0.0,128,-11443.2,46080.0,34636.8,12.0,90.0
284,3a_corte_abrupto,1,0.0656,0.0656,0.0,0.0,0,0.0,128,-11434.2,46080.0,34645.8,12.0,90.0
285,3a_corte_abrupto,1,0.0655,0.0655,0.0,0.0,0,0.0,128,-11425.19,46080.0,34654.81,12.0,90.0
286,3a_corte_abrupto,1,0.0654,0.0654,0.0,0.0,0,0.0,128,-11407.19,46080.0,34672.81,12.0,90.0
287,3a_corte_abrupto,1,0.0653,0.0653,0.0,0.0,0,0.0,128,-11398.19,46080.0,34681.81,12.0,90.0
288,3a_corte_abrupto,1,0.0653,0.0653,0.0,0.0,0,0.0,128,-11389.18,46080.0,34690.82,12.0,90.0
289,3a_corte_abrupto,1,0.0652,0.0652,0.0,0.0,0,0.0,128,-11380.18,46080.0,34699.82,12.0,90.0
290,3a_corte_abrupto,1,0.0651,0.0651,0.0,0.0,0,0.0,128,-11371.18,46080.0,34708.82,12.0,90.0
291,3a_corte_abrupto,1,0.0651,0.0651,0.0,0.0,0,0.0,128,-11371.18,46080.0,34708.82,12.0,90.0
292,3a_corte_abrupto,1,0.0651,0.0651,0.0,0.0,0,0.0,128,-11371.18,46080.0,34708.82,12.0,90.0
293,3a_corte_abrupto,1,0.0651,0.0651,0.0,0.0,0,0.0,128,-11371.18,46080.0,34708.82,12.0,90.0
294,3a_corte_abrupto,1,0.065,0.065,0.0,0.0,0,0.0,128,-11362.17,46080.0,34717.83,12.0,90.0
295,3a_corte_abrupto,1,0.065,0.065,0.0,0.0,0,0.0,128,-11353.17,46080.0,34726.83,12.0,90.0
296,3a_corte_abrupto,1,0.0649,0.0649,0.0,0.0,0,0.0,128,-11344.17,46080.0,34735.83,12.0,90.0
297,3a_corte_abrupto,1,0.0648,0.0648,0.0,0.0,0,0.0,128,-11335.16,46080.0,34744.84,12.0,90.0
298,3a_corte_abrupto,1,0.0648,0.0648,0.0,0.0,0,0.0,128,-11335.16,46080.0,34744.84,12.0,90.0
299,3a_corte_abrupto,1,0.0648,0.0648,0.0,0.0,0,0.0,128,-11335.16,46080.0,34744.84,12.0,90.0
300,3a_corte_abrupto,1,0.0648,0.0648,0.0,0.0,0,0.0,128,-11335.16,46080.0,34744.84,12.0,90.0
301,3a_corte_abrupto,1,0.0647,0.0647,0.0,0.0,0,0.0,128,-11326.16,46080.0,34753.84,12.0,90.0
302,3a_corte_abrupto,1,0.0647,0.0647,0.0,0.0,0,0.0,128,-11317.15,46080.0,34762.85,12.0,90.0
303,3a_corte_abrupto,1,0.0647,0.0647,0.0,0.0,0,0.0,128,-11317.15,46080.0,34762.85,12.0,90.0
304,3a_corte_abrupto,1,0.0647,0.0647,0.0,0.0,0,0.0,128,-11317.15,46080.0,34762.85,12.0,90.0
305,3a_corte_abrupto,1,0.0647,0.0647,0.0,0.0,0,0.0,128,-11317.15,46080.0,34762.85,12.0,90.0
306,3a_corte_abrupto,1,0.0647,0.0647,0.0,0.0,0,0.0,128,-11317.15,46080.0,34762.85,12.0,90.0
307,3a_corte_abrupto,1,0.0647,0.0647,0.0,0.0,0,0.0,128,-11317.15,46080.0,34762.85,12.0,90.0
308,3a_corte_abrupto,1,0.0647,0.0647,0.0,0.0,0,0.0,128,-11317.15,46080.0,34762.85,12.0,90.0
309,3a_corte_abrupto,1,0.0647,0.0647,0.0,0.0,0,0.0,128,-11317.15,46080.0,34762.85,12.0,90.0
310,3a_corte_abrupto,1,0.0647,0.0647,0.0,0.0,0,0.0,128,-11317.15,46080.0,34762.85,12.0,90.0
311,3a_corte_abrupto,1,0.0647,0.0647,0.0,0.0,0,0.0,128,-11317.15,46080.0,34762.85,12.0,90.0
312,3a_corte_abrupto,1,0.0647,0.0647,0.0,0.0,0,0.0,128,-11317.15,46080.0,34762.85,12.0,90.0
313,3a_corte_abrupto,1,0.0647,0.0647,0.0,0.0,0,0.0,128,-11317.15,46080.0,34762.85,12.0,90.0
314,3a_corte_abrupto,1,0.0647,0.0647,0.0,0.0,0,0.0,128,-11308.15,46080.0,34771.85,12.0,90.0
315,3a_corte_abrupto,1,0.0647,0.0647,0.0,0.0,0,0.0,128,-11308.15,46080.0,34771.85,12.0,90.0
316,3a_corte_abrupto,1,0.0648,0.0648,0.0,0.0,0,0.0,128,-11308.15,46080.0,34771.85,12.0,90.0
317,3a_corte_abrupto,1,0.0648,0.0648,0.0,0.0,0,0.0,128,-11308.15,46080.0,34771.85,12.0,90.0
318,3a_corte_abrupto,1,0.0648,0.0648,0.0,0.0,0,0.0,128,-11308.15,46080.0,34771.85,12.0,90.0
319,3a_corte_abrupto,1,0.0649,0.0649,0.0,0.0,0,0.0,128,-11308.15,46080.0,34771.85,12.0,90.0
320,3a_corte_abrupto,1,0.0649,0.0649,0.0,0.0,0,0.0,128,-11308.15,46080.0,34771.85,12.0,90.0
321,3a_corte_abrupto,1,0.0649,0.0649,0.0,0.0,0,0.0,128,-11299.15,46080.0,34780.85,12.0,90.0
322,3a_corte_abrupto,1,0.065,0.065,0.0,0.0,0,0.0,128,-11299.15,46080.0,34780.85,12.0,90.0
323,3a_corte_abrupto,1,0.065,0.065,0.0,0.0,0,0.0,128,-11299.15,46080.0,34780.85,12.0,90.0
324,3a_corte_abrupto,1,0.0651,0.0651,0.0,0.0,0,0.0,128,-11299.15,46080.0,34780.85,12.0,90.0
325,3a_corte_abrupto,1,0.0651,0.0651,0.0,0.0,0,0.0,128,-11299.15,46080.0,34780.85,12.0,90.0
326,3a_corte_abrupto,1,0.0652,0.0652,0.0,0.0,0,0.0,128,-11281.14,46080.0,34798.86,12.0,90.0
327,3a_corte_abrupto,1,0.0652,0.0652,0.0,0.0,0,0.0,128,-11281.14,46080.0,34798.86,12.0,90.0
328,3a_corte_abrupto,1,0.0653,0.0653,0.0,0.0,0,0.0,128,-11272.14,46080.0,34807.86,12.0,90.0
329,3a_corte_abrupto,1,0.0653,0.0653,0.0,0.0,0,0.0,128,-11263.14,46080.0,34816.86,12.0,90.0
330,3a_corte_abrupto,1,0.0653,0.0653,0.0,0.0,0,0.0,128,-11254.13,46080.0,34825.87,12.0,90.0
331,3a_corte_abrupto,1,0.0654,0.0654,0.0,0.0,0,0.0,128,-11236.13,46080.0,34843.87,12.0,90.0
332,3a_corte_abrupto,1,0.0654,0.0654,0.0,0.0,0,0.0,128,-11218.13,46080.0,34861.87,12.0,90.0
333,3a_corte_abrupto,1,0.0654,0.0654,0.0,0.0,0,0.0,128,-11209.12,46080.0,34870.88,12.0,90.0
334,3a_corte_abrupto,1,0.0655,0.0655,0.0,0.0,0,0.0,128,-11209.12,46080.0,34870.88,12.0,90.0
335,3a_corte_abrupto,1,0.0655,0.0655,0.0,0.0,0,0.0,128,-11200.12,46080.0,34879.88,12.0,90.0
336,3a_corte_abrupto,1,0.0655,0.0655,0.0,0.0,0,0.0,128,-11182.12,46080.0,34897.88,12.0,90.0
337,3a_corte_abrupto,1,0.0656,0.0656,0.0,0.0,0,0.0,128,-11173.11,46080.0,34906.89,12.0,90.0
338,3a_corte_abrupto,1,0.0656,0.0656,0.0,0.0,0,0.0,128,-11164.11,46080.0,34915.89,12.0,90.0
339,3a_corte_abrupto,1,0.0655,0.0655,0.0,0.0,0,0.0,128,-11137.1,46080.0,34942.9,12.0,90.0
340,3a_corte_abrupto,1,0.0654,0.0654,0.0,0.0,0,0.0,128,-11101.08,46080.0,34978.92,12.0,90.0
341,3a_corte_abrupto,1,0.0654,0.0654,0.0,0.0,0,0.0,128,-11092.08,46080.0,34987.92,12.0,90.0
342,3a_corte_abrupto,1,0.0655,0.0655,0.0,0.0,0,0.0,128,-11092.08,46080.0,34987.92,12.0,90.0
343,3a_corte_abrupto,1,0.0655,0.0655,0.0,0.0,0,0.0,128,-11092.08,46080.0,34987.92,12.0,90.0
344,3a_corte_abrupto,1,0.0655,0.0655,0.0,0.0,0,0.0,128,-11092.08,46080.0,34987.92,12.0,90.0
345,3a_corte_abrupto,1,0.0655,0.0655,0.0,0.0,0,0.0,128,-11083.07,46080.0,34996.93,12.0,90.0
346,3a_corte_abrupto,1,0.0655,0.0655,0.0,0.0,0,0.0,128,-11074.07,46080.0,35005.93,12.0,90.0
347,3a_corte_abrupto,1,0.0656,0.0656,0.0,0.0,0,0.0,128,-11074.07,46080.0,35005.93,12.0,90.0
348,3a_corte_abrupto,1,0.0655,0.0655,0.0,0.0,0,0.0,128,-11056.06,46080.0,35023.94,12.0,90.0
349,3a_corte_abrupto,1,0.0654,0.0654,0.0,0.0,0,0.0,128,-11020.05,46080.0,35059.95,12.0,90.0
350,3a_corte_abrupto,1,0.0654,0.0654,0.0,0.0,0,0.0,128,-11020.05,46080.0,35059.95,12.0,90.0
351,3a_corte_abrupto,1,0.0653,0.0653,0.0,0.0,0,0.0,128,-10993.05,46080.0,35086.95,12.0,90.0
352,3a_corte_abrupto,1,0.0652,0.0652,0.0,0.0,0,0.0,128,-10975.04,46080.0,35104.96,12.0,90.0
353,3a_corte_abrupto,1,0.0651,0.0651,0.0,0.0,0,0.0,128,-10957.03,46080.0,35122.97,12.0,90.0
354,3a_corte_abrupto,1,0.0651,0.0651,0.0,0.0,0,0.0,128,-10948.03,46080.0,35131.97,12.0,90.0
355,3a_corte_abrupto,1,0.0651,0.0651,0.0,0.0,0,0.0,128,-10948.03,46080.0,35131.97,12.0,90.0
356,3a_corte_abrupto,1,0.065,0.065,0.0,0.0,0,0.0,128,-10930.02,46080.0,35149.98,12.0,90.0
357,3a_corte_abrupto,1,0.0648,0.0648,0.0,0.0,0,0.0,128,-10912.02,46080.0,35167.98,12.0,90.0
358,3a_corte_abrupto,1,0.0648,0.0648,0.0,0.0,0,0.0,128,-10912.02,46080.0,35167.98,12.0,90.0
359,3a_corte_abrupto,1,0.0648,0.0648,0.0,0.0,0,0.0,128,-10903.02,46080.0,35176.98,12.0,90.0
360,3a_corte_abrupto,1,0.0648,0.0648,0.0,0.0,0,0.0,128,-10903.02,46080.0,35176.98,12.0,90.0
361,3a_corte_abrupto,1,0.0647,0.0647,0.0,0.0,0,0.0,128,-10894.02,46080.0,35185.98,12.0,90.0
362,3a_corte_abrupto,1,0.0646,0.0646,0.0,0.0,0,0.0,128,-10876.01,46080.0,35203.99,12.0,90.0
363,3a_corte_abrupto,1,0.0646,0.0646,0.0,0.0,0,0.0,128,-10876.01,46080.0,35203.99,12.0,90.0
364,3a_corte_abrupto,1,0.0645,0.0645,0.0,0.0,0,0.0,128,-10867.01,46080.0,35212.99,12.0,90.0
365,3a_corte_abrupto,1,0.0645,0.0645,0.0,0.0,0,0.0,128,-10867.01,46080.0,35212.99,12.0,90.0
366,3a_corte_abrupto,1,0.0645,0.0645,0.0,0.0,0,0.0,128,-10867.01,46080.0,35212.99,12.0,90.0
367,3a_corte_abrupto,1,0.0645,0.0645,0.0,0.0,0,0.0,128,-10858.0,46080.0,35222.0,12.0,90.0
368,3a_corte_abrupto,1,0.0643,0.0643,0.0,0.0,0,0.0,128,-10840.0,46080.0,35240.0,12.0,90.0
369,3a_corte_abrupto,1,0.0643,0.0643,0.0,0.0,0,0.0,128,-10840.0,46080.0,35240.0,12.0,90.0
370,3a_corte_abrupto,1,0.0643,0.0643,0.0,0.0,0,0.0,128,-10830.99,46080.0,35249.01,12.0,90.0
371,3a_corte_abrupto,1,0.0642,0.0642,0.0,0.0,0,0.0,128,-10830.99,46080.0,35249.01,12.0,90.0
372,3a_corte_abrupto,1,0.0642,0.0642,0.0,0.0,0,0.0,128,-10830.99,46080.0,35249.01,12.0,90.0
373,3a_corte_abrupto,1,0.0642,0.0642,0.0,0.0,0,0.0,128,-10821.99,46080.0,35258.01,12.0,90.0
374,3a_corte_abrupto,1,0.0642,0.0642,0.0,0.0,0,0.0,128,-10821.99,46080.0,35258.01,12.0,90.0
375,3a_corte_abrupto,1,0.0641,0.0641,0.0,0.0,0,0.0,128,-10812.98,46080.0,35267.02,12.0,90.0
376,3a_corte_abrupto,1,0.0641,0.0641,0.0,0.0,0,0.0,128,-10812.98,46080.0,35267.02,12.0,90.0
377,3a_corte_abrupto,1,0.0641,0.0641,0.0,0.0,0,0.0,128,-10812.98,46080.0,35267.02,12.0,90.0
378,3a_corte_abrupto,1,0.0641,0.0641,0.0,0.0,0,0.0,128,-10812.98,46080.0,35267.02,12.0,90.0
379,3a_corte_abrupto,1,0.0641,0.0641,0.0,0.0,0,0.0,128,-10812.98,46080.0,35267.02,12.0,90.0
380,3a_corte_abrupto,1,0.0641,0.0641,0.0,0.0,0,0.0,128,-10812.98,46080.0,35267.02,12.0,90.0
381,3a_corte_abrupto,1,0.0641,0.0641,0.0,0.0,0,0.0,128,-10812.98,46080.0,35267.02,12.0,90.0
382,3a_corte_abrupto,1,0.0641,0.0641,0.0,0.0,0,0.0,128,-10812.98,46080.0,35267.02,12.0,90.0
383,3a_corte_abrupto,1,0.0641,0.0641,0.0,0.0,0,0.0,128,-10812.98,46080.0,35267.02,12.0,90.0
384,3a_corte_abrupto,1,0.0642,0.0642,0.0,0.0,0,0.0,128,-10812.98,46080.0,35267.02,12.0,90.0
385,3a_corte_abrupto,1,0.0642,0.0642,0.0,0.0,0,0.0,128,-10812.98,46080.0,35267.02,12.0,90.0
386,3a_corte_abrupto,1,0.0642,0.0642,0.0,0.0,0,0.0,128,-10812.98,46080.0,35267.02,12.0,90.0
387,3a_corte_abrupto,1,0.0642,0.0642,0.0,0.0,0,0.0,128,-10812.98,46080.0,35267.02,12.0,90.0
388,3a_corte_abrupto,1,0.0642,0.0642,0.0,0.0,0,0.0,128,-10803.98,46080.0,35276.02,12.0,90.0
389,3a_corte_abrupto,1,0.0643,0.0643,0.0,0.0,0,0.0,128,-10803.98,46080.0,35276.02,12.0,90.0
390,3a_corte_abrupto,1,0.0643,0.0643,0.0,0.0,0,0.0,128,-10803.98,46080.0,35276.02,12.0,90.0
391,3a_corte_abrupto,1,0.0643,0.0643,0.0,0.0,0,0.0,128,-10803.98,46080.0,35276.02,12.0,90.0
392,3a_corte_abrupto,1,0.0644,0.0644,0.0,0.0,0,0.0,128,-10803.98,46080.0,35276.02,12.0,90.0
393,3a_corte_abrupto,1,0.0644,0.0644,0.0,0.0,0,0.0,128,-10803.98,46080.0,35276.02,12.0,90.0
394,3a_corte_abrupto,1,0.0645,0.0645,0.0,0.0,0,0.0,128,-10794.98,46080.0,35285.02,12.0,90.0
395,3a_corte_abrupto,1,0.0645,0.0645,0.0,0.0,0,0.0,128,-10794.98,46080.0,35285.02,12.0,90.0
396,3a_corte_abrupto,1,0.0645,0.0645,0.0,0.0,0,0.0,128,-10785.98,46080.0,35294.02,12.0,90.0
397,3a_corte_abrupto,1,0.0646,0.0646,0.0,0.0,0,0.0,128,-10776.97,46080.0,35303.03,12.0,90.0
398,3a_corte_abrupto,1,0.0646,0.0646,0.0,0.0,0,0.0,128,-10776.97,46080.0,35303.03,12.0,90.0
399,3a_corte_abrupto,1,0.0647,0.0647,0.0,0.0,0,0.0,128,-10776.97,46080.0,35303.03,12.0,90.0
400,3a_corte_abrupto,1,0.0647,0.0647,0.0,0.0,0,0.0,128,-10767.97,46080.0,35312.03,12.0,90.0
401,3a_corte_abrupto,1,0.0647,0.0647,0.0,0.0,0,0.0,128,-10749.97,46080.0,35330.03,12.0,90.0
402,3a_corte_abrupto,1,0.0648,0.0648,0.0,0.0,0,0.0,128,-10749.97,46080.0,35330.03,12.0,90.0
403,3a_corte_abrupto,1,0.0648,0.0648,0.0,0.0,0,0.0,128,-10749.97,46080.0,35330.03,12.0,90.0
404,3a_corte_abrupto,1,0.0649,0.0649,0.0,0.0,0,0.0,128,-10740.96,46080.0,35339.04,12.0,90.0
405,3a_corte_abrupto,1,0.0649,0.0649,0.0,0.0,0,0.0,128,-10713.95,46080.0,35366.05,12.0,90.0
406,3a_corte_abrupto,1,0.0649,0.0649,0.0,0.0,0,0.0,128,-10704.95,46080.0,35375.05,12.0,90.0
407,3a_corte_abrupto,1,0.065,0.065,0.0,0.0,0,0.0,128,-10695.94,46080.0,35384.06,12.0,90.0
408,3a_corte_abrupto,1,0.065,0.065,0.0,0.0,0,0.0,128,-10686.94,46080.0,35393.06,12.0,90.0
409,3a_corte_abrupto,1,0.065,0.065,0.0,0.0,0,0.0,128,-10677.94,46080.0,35402.06,12.0,90.0
410,3a_corte_abrupto,1,0.0651,0.0651,0.0,0.0,0,0.0,128,-10668.93,46080.0,35411.07,12.0,90.0
411,3a_corte_abrupto,1,0.065,0.065,0.0,0.0,0,0.0,128,-10632.91,46080.0,35447.09,12.0,90.0
412,3a_corte_abrupto,1,0.065,0.065,0.0,0.0,0,0.0,128,-10623.91,46080.0,35456.09,12.0,90.0
413,3a_corte_abrupto,1,0.065,0.065,0.0,0.0,0,0.0,128,-10596.9,46080.0,35483.1,12.0,90.0
414,3a_corte_abrupto,1,0.065,0.065,0.0,0.0,0,0.0,128,-10587.9,46080.0,35492.1,12.0,90.0
415,3a_corte_abrupto,1,0.065,0.065,0.0,0.0,0,0.0,128,-10578.89,46080.0,35501.11,12.0,90.0
416,3a_corte_abrupto,1,0.065,0.065,0.0,0.0,0,0.0,128,-10578.89,46080.0,35501.11,12.0,90.0
417,3a_corte_abrupto,1,0.0651,0.0651,0.0,0.0,0,0.0,128,-10578.89,46080.0,35501.11,12.0,90.0
418,3a_corte_abrupto,1,0.0651,0.0651,0.0,0.0,0,0.0,128,-10560.88,46080.0,35519.12,12.0,90.0
419,3a_corte_abrupto,1,0.0651,0.0651,0.0,0.0,0,0.0,128,-10551.88,46080.0,35528.12,12.0,90.0
420,3a_corte_abrupto,1,0.0651,0.0651,0.0,0.0,0,0.0,128,-10551.88,46080.0,35528.12,12.0,90.0
421,3a_corte_abrupto,1,0.0651,0.0651,0.0,0.0,0,0.0,128,-10533.87,46080.0,35546.13,12.0,90.0
422,3a_corte_abrupto,1,0.0651,0.0651,0.0,0.0,0,0.0,128,-10524.86,46080.0,35555.14,12.0,90.0
423,3a_corte_abrupto,1,0.0649,0.0649,0.0,0.0,0,0.0,128,-10479.84,46080.0,35600.16,12.0,90.0
424,3a_corte_abrupto,1,0.0649,0.0649,0.0,0.0,0,0.0,128,-10479.84,46080.0,35600.16,12.0,90.0
425,3a_corte_abrupto,1,0.0648,0.0648,0.0,0.0,0,0.0,128,-10452.83,46080.0,35627.17,12.0,90.0
426,3a_corte_abrupto,1,0.0647,0.0647,0.0,0.0,0,0.0,128,-10434.83,46080.0,35645.17,12.0,90.0
427,3a_corte_abrupto,1,0.0645,0.0645,0.0,0.0,0,0.0,128,-10407.82,46080.0,35672.18,12.0,90.0
428,3a_corte_abrupto,1,0.0644,0.0644,0.0,0.0,0,0.0,128,-10398.82,46080.0,35681.18,12.0,90.0
429,3a_corte_abrupto,1,0.0644,0.0644,0.0,0.0,0,0.0,128,-10389.81,46080.0,35690.19,12.0,90.0
430,3a_corte_abrupto,1,0.0644,0.0644,0.0,0.0,0,0.0,128,-10389.81,46080.0,35690.19,12.0,90.0
431,3a_corte_abrupto,1,0.0643,0.0643,0.0,0.0,0,0.0,128,-10380.81,46080.0,35699.19,12.0,90.0
432,3a_corte_abrupto,1,0.0643,0.0643,0.0,0.0,0,0.0,128,-10380.81,46080.0,35699.19,12.0,90.0
433,3a_corte_abrupto,1,0.0642,0.0642,0.0,0.0,0,0.0,128,-10371.81,46080.0,35708.19,12.0,90.0
434,3a_corte_abrupto,1,0.0641,0.0641,0.0,0.0,0,0.0,128,-10353.8,46080.0,35726.2,12.0,90.0
435,3a_corte_abrupto,1,0.0641,0.0641,0.0,0.0,0,0.0,128,-10353.8,46080.0,35726.2,12.0,90.0
436,3a_corte_abrupto,1,0.064,0.064,0.0,0.0,0,0.0,128,-10344.8,46080.0,35735.2,12.0,90.0
437,3a_corte_abrupto,1,0.064,0.064,0.0,0.0,0,0.0,128,-10344.8,46080.0,35735.2,12.0,90.0
438,3a_corte_abrupto,1,0.064,0.064,0.0,0.0,0,0.0,128,-10344.8,46080.0,35735.2,12.0,90.0
439,3a_corte_abrupto,1,0.064,0.064,0.0,0.0,0,0.0,128,-10344.8,46080.0,35735.2,12.0,90.0
440,3a_corte_abrupto,1,0.064,0.064,0.0,0.0,0,0.0,128,-10335.8,46080.0,35744.2,12.0,90.0
441,3a_corte_abrupto,1,0.0639,0.0639,0.0,0.0,0,0.0,128,-10317.79,46080.0,35762.21,12.0,90.0
442,3a_corte_abrupto,1,0.0638,0.0638,0.0,0.0,0,0.0,128,-10308.78,46080.0,35771.22,12.0,90.0
443,3a_corte_abrupto,1,0.0638,0.0638,0.0,0.0,0,0.0,128,-10308.78,46080.0,35771.22,12.0,90.0
444,3a_corte_abrupto,1,0.0637,0.0637,0.0,0.0,0,0.0,128,-10299.78,46080.0,35780.22,12.0,90.0
445,3a_corte_abrupto,1,0.0637,0.0637,0.0,0.0,0,0.0,128,-10299.78,46080.0,35780.22,12.0,90.0
446,3a_corte_abrupto,1,0.0637,0.0637,0.0,0.0,0,0.0,128,-10299.78,46080.0,35780.22,12.0,90.0
447,3a_corte_abrupto,1,0.0637,0.0637,0.0,0.0,0,0.0,128,-10299.78,46080.0,35780.22,12.0,90.0
448,3a_corte_abrupto,1,0.0637,0.0637,0.0,0.0,0,0.0,128,-10299.78,46080.0,35780.22,12.0,90.0
449,3a_corte_abrupto,1,0.0637,0.0637,0.0,0.0,0,0.0,128,-10299.78,46080.0,35780.22,12.0,90.0
450,3a_corte_abrupto,1,0.0637,0.0637,0.0,0.0,0,0.0,128,-10299.78,46080.0,35780.22,12.0,90.0
451,3a_corte_abrupto,1,0.0637,0.0637,0.0,0.0,0,0.0,128,-10299.78,46080.0,35780.22,12.0,90.0
452,3a_corte_abrupto,1,0.0637,0.0637,0.0,0.0,0,0.0,128,-10299.78,46080.0,35780.22,12.0,90.0
453,3a_corte_abrupto,1,0.0638,0.0638,0.0,0.0,0,0.0,128,-10299.78,46080.0,35780.22,12.0,90.0
454,3a_corte_abrupto,1,0.0638,0.0638,0.0,0.0,0,0.0,128,-10299.78,46080.0,35780.22,12.0,90.0
455,3a_corte_abrupto,1,0.0638,0.0638,0.0,0.0,0,0.0,128,-10299.78,46080.0,35780.22,12.0,90.0
